StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Subject,Mood2_1,RavenInstTimeDelay_First Click,RavenInstTimeDelay_Last Click,RavenInstTimeDelay_Page Submit,RavenInstTimeDelay_Click Count,RavenRespD1,RavenRespD2,RavenRespD3,RavenRespD4,RavenRespD5,RavenRespD6,RavenRespD7,RavenRespD8,RavenRespD9,RavenRespD10,RavenRespD11,RavenRespD12,RavenRespE1,RavenRespE2,RavenRespE3,RavenRespE4,RavenRespE5,RavenRespE6,RavenRespE7,RavenRespE8,RavenRespE9,RavenRespE10,RavenRespE11,RavenRespE12,RavenTimeCutoff_First Click,RavenTimeCutoff_Last Click,RavenTimeCutoff_Page Submit,RavenTimeCutoff_Click Count,Subject - Topics
1/30/2018 18:46,1/30/2018 18:54,IP Address,128.206.28.32,100,475,TRUE,1/30/2018 18:54,R_wQPfusQvyKTiZlT,,,,,38.95170593,-92.33409882,anonymous,EN,447,-2,9.882,9.882,19.823,1,3,4,3,7,8,6,5,4,1,2,2,7,7,8,8,2,1,5,1,6,1,3,5,5,5.642,439.127,440.245,30,
1/31/2018 12:26,1/31/2018 12:37,IP Address,128.206.28.1,100,650,TRUE,1/31/2018 12:37,R_2zikvJHV5ZEM2FF,,,,,38.95170593,-92.33409882,anonymous,EN,448,6,7.07,7.07,30.38,1,3,4,3,7,8,6,5,5,1,4,5,8,7,6,8,8,1,7,4,7,3,2,7,,2.087,577.769,600.014,25,
1/31/2018 14:25,1/31/2018 14:34,IP Address,128.206.28.1,100,554,TRUE,1/31/2018 14:34,R_2uWXaplj8KsfEGF,,,,,38.95170593,-92.33409882,anonymous,EN,449,5,8.365,16.325,81.132,2,3,4,3,7,8,5,3,4,1,2,6,8,7,6,8,2,1,5,5,1,4,3,3,5,3.586,462.663,464.989,28,
2/5/2018 13:48,2/5/2018 13:54,IP Address,128.206.28.32,100,372,TRUE,2/5/2018 13:54,R_bPB5kl4Ai48kUzD,,,,,38.95170593,-92.33409882,anonymous,EN,450,8,15.534,60.11,76.568,2,3,4,3,7,8,7,5,4,1,2,5,7,7,6,8,2,1,5,4,6,8,3,5,4,2.624,286.508,288.331,26,
2/6/2018 15:53,2/6/2018 16:03,IP Address,128.206.28.182,100,598,TRUE,2/6/2018 16:03,R_3pol0TBc99w9LZ6,,,,,38.95170593,-92.33409882,anonymous,EN,453,-2,3.662,102.441,113.975,11,3,4,3,7,8,6,5,4,1,2,2,7,7,3,8,3,7,4,1,7,8,7,3,3,8.388,472.116,473.028,34,
2/6/2018 15:55,2/6/2018 16:04,IP Address,128.206.28.32,100,533,TRUE,2/6/2018 16:04,R_2dQHxSQhBZoTwt3,,,,,38.95170593,-92.33409882,anonymous,EN,451,5,4.668,72.237,82.755,3,3,4,3,1,8,5,5,4,1,2,8,6,7,6,8,2,1,5,4,6,8,2,4,6,2.88,438.044,439.314,31,
2/6/2018 16:02,2/6/2018 16:13,IP Address,128.206.28.1,100,694,TRUE,2/6/2018 16:13,R_1dvoytvFKtfk6gj,,,,,38.95170593,-92.33409882,anonymous,EN,452,-2,7.051,95.22,96.05,2,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,1,1,1,5,4.101,581.059,582.706,29,
2/6/2018 18:42,2/6/2018 18:47,IP Address,128.206.28.1,100,275,TRUE,2/6/2018 18:47,R_DCTe3Jzn0yMJph7,,,,,38.95170593,-92.33409882,anonymous,EN,455,8,6.831,41.158,41.508,2,3,2,3,7,8,6,5,7,3,7,5,2,7,6,2,3,4,4,7,2,7,7,5,1,1.772,220.623,221.942,38,
2/6/2018 18:41,2/6/2018 18:51,IP Address,128.206.28.32,100,624,TRUE,2/6/2018 18:51,R_dgnpvdwjGisAvap,,,,,38.95170593,-92.33409882,anonymous,EN,454,4,14.325,84.166,87.795,3,3,4,3,7,8,6,2,4,1,2,5,6,7,6,2,2,1,5,1,2,4,1,2,5,2.208,522.704,523.462,42,
2/6/2018 18:50,2/6/2018 19:00,IP Address,128.206.28.182,100,636,TRUE,2/6/2018 19:00,R_3NOkdqnhnO6VmiJ,,,,,38.95170593,-92.33409882,anonymous,EN,456,3,7.82,7.82,23.519,1,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,3,1,5,8,2,3,2,,,2.005,589.444,600.007,29,
2/7/2018 14:24,2/7/2018 14:30,IP Address,128.206.28.1,100,364,TRUE,2/7/2018 14:30,R_8uMRTXAmM47kakh,,,,,38.95170593,-92.33409882,anonymous,EN,458,7,3.526,17.006,21.212,3,3,4,3,7,8,6,5,2,2,5,5,7,7,6,2,3,1,5,1,6,7,6,6,5,13.388,305.709,306.86,25,
2/7/2018 14:30,2/7/2018 14:42,IP Address,128.206.28.32,100,734,TRUE,2/7/2018 14:42,R_blRCVJM1aQtEqkh,,,,,38.95170593,-92.33409882,anonymous,EN,457,-2,6.347,110.885,111.276,2,3,4,3,7,8,6,5,4,1,2,5,2,7,6,8,8,1,5,6,6,1,4,3,2,10.666,583.394,584.994,33,
2/8/2018 18:52,2/8/2018 19:02,IP Address,128.206.28.182,100,591,TRUE,2/8/2018 19:02,R_2duMY5vjSs4GUSB,,,,,38.95170593,-92.33409882,anonymous,EN,461,6,71.303,81.175,88.129,7,3,4,3,7,8,6,4,4,1,4,5,8,2,7,5,1,7,5,4,2,5,4,5,5,22.179,490.092,492.203,43,
2/8/2018 18:51,2/8/2018 19:03,IP Address,128.206.28.32,100,699,TRUE,2/8/2018 19:03,R_8B4e4tETFQruwwx,,,,,38.95170593,-92.33409882,anonymous,EN,459,10,21.779,21.779,79.61,1,3,4,3,7,8,6,5,4,1,2,2,5,7,4,8,2,1,5,3,3,7,,,,8.317,569.507,600.013,31,
2/8/2018 18:58,2/8/2018 19:05,IP Address,128.206.28.1,100,403,TRUE,2/8/2018 19:05,R_3IbpGOE8ebkEZEw,,,,,38.95170593,-92.33409882,anonymous,EN,460,2,13.15,25.813,28.684,2,7,4,3,7,8,6,5,5,1,2,5,7,7,6,8,2,1,5,1,6,5,8,1,3,4.873,355.659,365.098,27,
2/10/2018 13:57,2/10/2018 14:05,IP Address,128.206.28.32,100,497,TRUE,2/10/2018 14:05,R_DFOqnDau1KDX7d7,,,,,38.95170593,-92.33409882,anonymous,EN,462,,51.627,51.627,55.322,1,3,4,3,7,8,6,5,4,1,2,7,6,7,6,8,3,1,5,7,6,3,6,3,6,2.193,431.212,431.844,29,
2/10/2018 13:59,2/10/2018 14:07,IP Address,128.206.28.1,100,521,TRUE,2/10/2018 14:07,R_8G1yOKqlQoYVgYx,,,,,38.95170593,-92.33409882,anonymous,EN,463,5,9.593,16.009,44.478,5,3,4,3,7,8,6,8,5,8,5,1,1,7,6,4,2,1,5,3,5,3,7,6,2,1.3,465.009,466.544,35,
3/13/2018 16:57,3/13/2018 16:59,IP Address,128.206.28.18,100,103,TRUE,3/13/2018 16:59,R_1Fm7e6kvvT3jl5s,,,,,38.95170593,-92.33409882,anonymous,EN,Curt,4,1.805,1.805,11.797,1,4,7,2,4,2,7,4,5,1,8,8,5,2,3,1,2,3,6,7,7,7,7,8,8,1.536,46.937,83.517,27,
